x_focus_cm,rho_1e16_cm3
-7.364746945898778,5.351351351351352
-7.294938917975568,5.331081081081081
-7.225130890052355,5.3108108108108105
-7.155322862129145,5.331081081081081
-7.085514834205934,5.27027027027027
-7.015706806282722,5.29054054054054
-6.945898778359512,5.27027027027027
-6.876090750436299,5.25
-6.806282722513089,5.1891891891891895
-6.736474694589878,5.148648648648648
-6.666666666666666,5.128378378378378
-6.596858638743456,5.128378378378378
-6.527050610820245,5.148648648648648
-6.457242582897033,5.047297297297297
-6.387434554973822,4.986486486486487
-6.31762652705061,4.885135135135135
-6.2478184991273995,4.905405405405405
-6.178010471204189,4.905405405405405
-6.108202443280977,4.864864864864865
-6.038394415357766,4.783783783783784
-5.968586387434556,4.743243243243243
-5.898778359511343,4.662162162162162
-5.828970331588133,4.601351351351352
-5.759162303664921,4.581081081081081
-5.68935427574171,4.52027027027027
-5.6195462478185,4.45945945945946
-5.549738219895287,4.4391891891891895
-5.479930191972077,4.337837837837838
-5.410122164048866,4.277027027027027
-5.340314136125654,4.256756756756757
-5.270506108202444,4.216216216216216
-5.200698080279231,4.175675675675675
-5.130890052356021,4.094594594594595
-5.06108202443281,4.013513513513513
-4.991273996509598,3.9932432432432434
-4.9214659685863875,3.891891891891892
-4.851657940663177,3.831081081081081
-4.781849912739965,3.7905405405405403
-4.712041884816754,3.7094594594594597
-4.642233856893542,3.668918918918919
-4.5724258289703315,3.6283783783783785
-4.502617801047121,3.5878378378378377
-4.432809773123909,3.527027027027027
-4.363001745200698,3.4864864864864864
-4.293193717277488,3.425675675675676
-4.223385689354275,3.3445945945945947
-4.153577661431065,3.2635135135135136
-4.083769633507853,3.2432432432432434
-4.013961605584642,3.1824324324324325
-3.9441535776614316,3.141891891891892
-3.8743455497382193,3.1013513513513513
-3.804537521815007,3.060810810810811
-3.7347294938917983,3.0405405405405403
-3.5951134380453738,2.918918918918919
-3.525305410122165,2.8783783783783785
-3.4554973821989527,2.8175675675675675
-3.3856893542757405,2.7364864864864864
-3.3158813263525317,2.695945945945946
-3.2460732984293195,2.675675675675676
-3.1064572425828985,2.391891891891892
-3.036649214659686,2.3716216216216215
-2.966841186736474,2.310810810810811
-2.897033158813265,2.27027027027027
-2.827225130890053,2.27027027027027
-2.7574171029668406,2.2094594594594597
-2.6876090750436283,2.1486486486486487
-2.6178010471204196,2.0878378378378377
-2.5479930191972073,2.0067567567567566
-2.478184991273995,1.945945945945946
-2.4083769633507863,1.9054054054054055
-2.338568935427574,1.8445945945945945
-2.2687609075043618,1.804054054054054
-2.198952879581153,1.7635135135135136
-2.1291448516579408,1.6824324324324325
-2.0593368237347285,1.6216216216216217
-1.9895287958115198,1.5608108108108107
-1.9197207678883075,1.5202702702702702
-1.8499127399650952,1.5
-1.7801047120418865,1.4391891891891893
-1.7102966841186742,1.3783783783783783
-1.640488656195462,1.337837837837838
-1.5706806282722496,1.2567567567567568
-1.500872600349041,1.2162162162162162
-1.4310645724258286,1.1756756756756757
-1.3612565445026164,1.114864864864865
-1.2914485165794076,1.0743243243243243
-1.2216404886561953,1.0337837837837838
-1.151832460732983,0.9932432432432432
-1.0820244328097743,0.9324324324324325
-1.012216404886562,0.8918918918918919
-0.9424083769633498,0.8716216216216216
-0.872600349040141,0.8108108108108109
-0.8027923211169288,0.7905405405405406
-0.7329842931937165,0.75
-0.6631762652705078,0.7094594594594594
-0.5933682373472955,0.668918918918919
-0.5235602094240832,0.6283783783783784
-0.45375218150087093,0.6081081081081081
-0.3839441535776622,0.5878378378378378
-0.3141361256544499,0.5675675675675675
-0.24432809773123765,0.527027027027027
-0.17452006980802892,0.527027027027027
-0.10471204188481664,0.4864864864864865
-0.03490401396160436,0.4864864864864865
0.03490401396160436,0.44594594594594594
0.10471204188481664,0.44594594594594594
0.17452006980802892,0.42567567567567566
0.24432809773123765,0.40540540540540543
0.3141361256544499,0.38513513513513514
0.3839441535776622,0.36486486486486486
0.45375218150087093,0.34459459459459457
0.5235602094240832,0.32432432432432434
0.5933682373472955,0.32432432432432434
0.6631762652705078,0.32432432432432434
0.7329842931937165,0.28378378378378377
0.8027923211169288,0.28378378378378377
0.872600349040141,0.28378378378378377
0.9424083769633498,0.24324324324324326
1.012216404886562,0.24324324324324326
1.0820244328097743,0.24324324324324326
1.151832460732983,0.20270270270270271
1.2216404886561953,0.20270270270270271
1.2914485165794076,0.20270270270270271
1.3612565445026164,0.20270270270270271
1.4310645724258286,0.16216216216216217
1.500872600349041,0.16216216216216217
1.5706806282722496,0.16216216216216217
1.640488656195462,0.16216216216216217
1.7102966841186742,0.12162162162162163
1.7801047120418865,0.12162162162162163
1.8499127399650952,0.12162162162162163
1.9197207678883075,0.12162162162162163
1.9895287958115198,0.12162162162162163
2.0593368237347285,0.12162162162162163
2.1291448516579408,0.10135135135135136
2.198952879581153,0.10135135135135136
2.2687609075043618,0.08108108108108109
2.338568935427574,0.08108108108108109
2.4083769633507863,0.08108108108108109
2.478184991273995,0.08108108108108109
2.5479930191972073,0.08108108108108109
2.6178010471204196,0.08108108108108109
2.6876090750436283,0.08108108108108109
2.7574171029668406,0.08108108108108109
2.827225130890053,0.08108108108108109
