x_focus_cm,rho_1e16_cm3
-1.151832460732983,1.722972972972973
-1.0820244328097743,1.6824324324324325
-1.012216404886562,1.662162162162162
-0.9424083769633498,1.6216216216216217
-0.872600349040141,1.6013513513513513
-0.8027923211169288,1.5608108108108107
-0.7329842931937165,1.5202702702702702
-0.6631762652705078,1.4594594594594594
-0.5933682373472955,1.4391891891891893
-0.5235602094240832,1.3986486486486487
-0.45375218150087093,1.3581081081081081
-0.3839441535776622,1.3175675675675675
-0.3141361256544499,1.3175675675675675
-0.24432809773123765,1.2972972972972974
-0.17452006980802892,1.277027027027027
-0.10471204188481664,1.2567567567567568
-0.03490401396160436,1.2162162162162162
0.03490401396160436,1.1756756756756757
0.10471204188481664,1.1554054054054055
0.17452006980802892,1.114864864864865
0.24432809773123765,1.0945945945945945
0.3141361256544499,1.0743243243243243
0.3839441535776622,1.0337837837837838
0.45375218150087093,1.0135135135135136
0.5235602094240832,0.972972972972973
0.5933682373472955,0.9324324324324325
0.6631762652705078,0.8918918918918919
0.7329842931937165,0.8716216216216216
0.8027923211169288,0.831081081081081
0.872600349040141,0.7905405405405406
0.9424083769633498,0.7905405405405406
1.012216404886562,0.75
1.0820244328097743,0.7297297297297297
1.151832460732983,0.7297297297297297
1.2216404886561953,0.7094594594594594
1.2914485165794076,0.6891891891891891
1.3612565445026164,0.668918918918919
1.4310645724258286,0.6283783783783784
1.500872600349041,0.6283783783783784
1.5706806282722496,0.5878378378378378
1.640488656195462,0.5472972972972973
1.7102966841186742,0.5472972972972973
1.7801047120418865,0.5067567567567568
1.8499127399650952,0.4864864864864865
1.9197207678883075,0.46621621621621623
1.9895287958115198,0.42567567567567566
2.0593368237347285,0.42567567567567566
2.1291448516579408,0.40540540540540543
2.198952879581153,0.38513513513513514
2.2687609075043618,0.36486486486486486
2.338568935427574,0.36486486486486486
2.4083769633507863,0.34459459459459457
2.478184991273995,0.32432432432432434
2.5479930191972073,0.30405405405405406
2.6178010471204196,0.28378378378378377
2.6876090750436283,0.28378378378378377
2.7574171029668406,0.2635135135135135
2.827225130890053,0.2635135135135135
2.897033158813265,0.24324324324324326
2.966841186736474,0.24324324324324326
3.036649214659686,0.22297297297297297
3.1064572425828985,0.20270270270270271
3.176265270506107,0.20270270270270271
3.2460732984293195,0.18243243243243243
3.3158813263525317,0.18243243243243243
3.3856893542757405,0.16216216216216217
3.4554973821989527,0.16216216216216217
3.525305410122165,0.16216216216216217
3.5951134380453738,0.14189189189189189
3.664921465968586,0.12162162162162163
3.7347294938917983,0.12162162162162163
3.804537521815007,0.12162162162162163
3.8743455497382193,0.12162162162162163
3.9441535776614316,0.12162162162162163
4.013961605584644,0.12162162162162163
4.083769633507853,0.12162162162162163
4.153577661431065,0.10135135135135136
4.223385689354277,0.08108108108108109
4.293193717277486,0.08108108108108109
4.363001745200698,0.08108108108108109
4.4328097731239104,0.08108108108108109
4.502617801047119,0.08108108108108109
4.5724258289703315,0.08108108108108109
4.642233856893544,0.08108108108108109
4.7120418848167525,0.08108108108108109
4.781849912739965,0.08108108108108109
4.851657940663177,0.08108108108108109
4.921465968586386,0.08108108108108109
4.991273996509598,0.08108108108108109
