E_dep_cumulative_J,E_dep_fraction,U0_J,case,x_focus_cm,z_m
2.287395517441837e-07,0.00010533660392328375,0.00217151059769094,popruzhenko,-47.48000025749206,0.47519999742507935
2.2883828876274492e-07,0.00010538207320106034,0.00217151059769094,popruzhenko,-47.46999859809875,0.47530001401901245
2.289370684138703e-07,0.00010542756211151301,0.00217151059769094,popruzhenko,-47.459999918937676,0.47540000081062317
2.290358906975598e-07,0.00010547307065464174,0.00217151059769094,popruzhenko,-47.450001239776604,0.4754999876022339
2.2913476982466818e-07,0.00010551860537467189,0.00217151059769094,popruzhenko,-47.439999580383294,0.475600004196167
2.29233677373486e-07,0.00010556415318315276,0.00217151059769094,popruzhenko,-47.43000090122222,0.4756999909877777
2.2933262755486794e-07,0.0001056097206243097,0.00217151059769094,popruzhenko,-47.41999924182891,0.4758000075817108
2.2943163457966875e-07,0.00010565531424236807,0.00217151059769094,popruzhenko,-47.41000056266784,0.47589999437332153
2.29530670026179e-07,0.00010570092094887714,0.00217151059769094,popruzhenko,-47.39999890327453,0.47600001096725464
2.2962974810525338e-07,0.0001057465472880623,0.00217151059769094,popruzhenko,-47.39000022411346,0.47609999775886536
2.2972888302774663e-07,0.00010579219980414886,0.00217151059769094,popruzhenko,-47.37999856472015,0.47620001435279846
2.298280463719493e-07,0.00010583786540868614,0.00217151059769094,popruzhenko,-47.369999885559075,0.4763000011444092
2.2992726655957085e-07,0.00010588355719012487,0.00217151059769094,popruzhenko,-47.360001206398,0.4763999879360199
2.3002651516890182e-07,0.00010592926206001428,0.00217151059769094,popruzhenko,-47.34999954700469,0.476500004529953
2.3012582062165166e-07,0.00010597499310680514,0.00217151059769094,popruzhenko,-47.34000086784362,0.4765999913215637
2.3022515449611092e-07,0.0001060207372420467,0.00217151059769094,popruzhenko,-47.32999920845031,0.4767000079154968
2.3032454521398904e-07,0.00010606650755418969,0.00217151059769094,popruzhenko,-47.32000052928924,0.47679999470710754
2.304239785644313e-07,0.00010611229749900875,0.00217151059769094,popruzhenko,-47.30999886989593,0.47690001130104065
2.30523440336583e-07,0.00010615810053227852,0.00217151059769094,popruzhenko,-47.300000190734856,0.47699999809265137
2.3062295895215357e-07,0.00010620392974244971,0.00217151059769094,popruzhenko,-47.289998531341546,0.4771000146865845
2.3072250598943356e-07,0.00010624977204107162,0.00217151059769094,popruzhenko,-47.279999852180474,0.4772000014781952
2.308221098701324e-07,0.00010629564051659496,0.00217151059769094,popruzhenko,-47.2700011730194,0.4772999882698059
2.309217421725407e-07,0.000106341522080569,0.00217151059769094,popruzhenko,-47.25999951362609,0.477400004863739
2.3102143131836783e-07,0.00010638742982144448,0.00217151059769094,popruzhenko,-47.25000083446502,0.47749999165534973
2.3112116309675912e-07,0.00010643335719499602,0.00217151059769094,popruzhenko,-47.23999917507171,0.47760000824928284
2.3122092329685984e-07,0.00010647929765699829,0.00217151059769094,popruzhenko,-47.23000049591064,0.47769999504089355
2.3132074034037942e-07,0.00010652526429590196,0.00217151059769094,popruzhenko,-47.21999883651733,0.47780001163482666
2.3142058580560843e-07,0.00010657124402325636,0.00217151059769094,popruzhenko,-47.210000157356255,0.4778999984264374
2.3152047390340158e-07,0.00010661724338328683,0.00217151059769094,popruzhenko,-47.20000147819518,0.4779999852180481
2.316204188446136e-07,0.00010666326892021871,0.00217151059769094,popruzhenko,-47.18999981880187,0.4781000018119812
2.3172039220753504e-07,0.00010670930754560132,0.00217151059769094,popruzhenko,-47.1800011396408,0.4781999886035919
2.3182042241387535e-07,0.00010675537234788534,0.00217151059769094,popruzhenko,-47.16999948024749,0.478300005197525
2.3192048104192509e-07,0.00010680145023862009,0.00217151059769094,popruzhenko,-47.16000080108642,0.47839999198913574
2.3202058230253897e-07,0.0001068475477620309,0.00217151059769094,popruzhenko,-47.14999914169311,0.47850000858306885
2.321207404065717e-07,0.00010689367146234313,0.00217151059769094,popruzhenko,-47.140000462532036,0.47859999537467957
2.322209269323139e-07,0.00010693980825110609,0.00217151059769094,popruzhenko,-47.129998803138726,0.47870001196861267
2.323211560906202e-07,0.00010698596467254511,0.00217151059769094,popruzhenko,-47.120000123977654,0.4787999987602234
2.3242142788149067e-07,0.0001070321407266602,0.00217151059769094,popruzhenko,-47.11000144481658,0.4788999855518341
2.3252174230492528e-07,0.00010707833641345136,0.00217151059769094,popruzhenko,-47.09999978542327,0.4790000021457672
2.3262209936092404e-07,0.00010712455173291857,0.00217151059769094,popruzhenko,-47.0900011062622,0.47909998893737793
2.3272249904948694e-07,0.00010717078668506188,0.00217151059769094,popruzhenko,-47.07999944686889,0.47920000553131104
2.32822941370614e-07,0.00010721704126988124,0.00217151059769094,popruzhenko,-47.07000076770782,0.47929999232292175
2.3292342632430518e-07,0.00010726331548737668,0.00217151059769094,popruzhenko,-47.05999910831451,0.47940000891685486
2.3302395391056052e-07,0.00010730960933754818,0.00217151059769094,popruzhenko,-47.050000429153435,0.4794999957084656
2.331245099185253e-07,0.00010735591627617041,0.00217151059769094,popruzhenko,-47.039998769760125,0.4796000123023987
2.3322512276990892e-07,0.00010740224939169405,0.00217151059769094,popruzhenko,-47.03000009059905,0.4796999990940094
2.333257782538567e-07,0.00010744860213989375,0.00217151059769094,popruzhenko,-47.02000141143798,0.4797999858856201
2.334264621595139e-07,0.00010749496797654419,0.00217151059769094,popruzhenko,-47.00999975204467,0.4799000024795532
2.3352720290858997e-07,0.00010754135999009603,0.00217151059769094,popruzhenko,-47.0000010728836,0.47999998927116394
2.3362797207937547e-07,0.0001075877650920986,0.00217151059769094,popruzhenko,-46.98999941349029,0.48010000586509705
2.3372879809357983e-07,0.0001076341963710026,0.00217151059769094,popruzhenko,-46.98000073432922,0.48019999265670776
2.3382965252949361e-07,0.0001076806407383573,0.00217151059769094,popruzhenko,-46.969999074935906,0.48030000925064087
2.3393054959797155e-07,0.00010772710473838807,0.00217151059769094,popruzhenko,-46.960000395774834,0.4803999960422516
2.3403148929901363e-07,0.0001077735883710949,0.00217151059769094,popruzhenko,-46.949998736381524,0.4805000126361847
2.3413247163261985e-07,0.00010782009163647782,0.00217151059769094,popruzhenko,-46.94000005722045,0.4805999994277954
2.3423349659879023e-07,0.0001078666145345368,0.00217151059769094,popruzhenko,-46.93000137805938,0.48069998621940613
2.3433456419752474e-07,0.00010791315706527185,0.00217151059769094,popruzhenko,-46.91999971866607,0.48080000281333923
2.344356744288234e-07,0.00010795971922868296,0.00217151059769094,popruzhenko,-46.910001039505,0.48089998960494995
2.345368130818315e-07,0.0001080062944805448,0.00217151059769094,popruzhenko,-46.89999938011169,0.48100000619888306
2.3463800857825845e-07,0.00010805289590930806,0.00217151059769094,popruzhenko,-46.890000700950615,0.4810999929904938
2.3473923249639483e-07,0.00010809951042652202,0.00217151059769094,popruzhenko,-46.879999041557305,0.4812000095844269
2.3484051325795008e-07,0.00010814615112063742,0.00217151059769094,popruzhenko,-46.87000036239623,0.4812999963760376
2.3494182244121475e-07,0.00010819280490320353,0.00217151059769094,popruzhenko,-46.85999870300292,0.4814000129699707
2.3504317425704357e-07,0.00010823947831844572,0.00217151059769094,popruzhenko,-46.85000002384185,0.4814999997615814
2.3514456870543654e-07,0.00010828617136636396,0.00217151059769094,popruzhenko,-46.84000134468078,0.48159998655319214
2.3524600578639365e-07,0.00010833288404695827,0.00217151059769094,popruzhenko,-46.82999968528747,0.48170000314712524
2.353474854999149e-07,0.00010837961636022866,0.00217151059769094,popruzhenko,-46.8200010061264,0.48179998993873596
2.3544900784600031e-07,0.00010842636830617512,0.00217151059769094,popruzhenko,-46.809999346733086,0.48190000653266907
2.3555057282464986e-07,0.00010847313988479764,0.00217151059769094,popruzhenko,-46.800000667572014,0.4819999933242798
2.3565216622500884e-07,0.00010851992455187088,0.00217151059769094,popruzhenko,-46.789999008178704,0.4821000099182129
2.3575380225793197e-07,0.00010856672885162019,0.00217151059769094,popruzhenko,-46.78000032901763,0.4821999967098236
2.3585549513427395e-07,0.00010861355932827093,0.00217151059769094,popruzhenko,-46.76999866962432,0.4823000133037567
2.3595721643232537e-07,0.00010866040289337237,0.00217151059769094,popruzhenko,-46.75999999046325,0.48240000009536743
2.3605898036294093e-07,0.00010870726609114989,0.00217151059769094,popruzhenko,-46.75000131130218,0.48249998688697815
2.3616078692612064e-07,0.00010875414892160347,0.00217151059769094,popruzhenko,-46.73999965190887,0.48260000348091125
2.362626361218645e-07,0.00010880105138473313,0.00217151059769094,popruzhenko,-46.730000972747796,0.482699990272522
2.3636451373931777e-07,0.00010884796693631349,0.00217151059769094,popruzhenko,-46.719999313354485,0.4828000068664551
2.3646644820018992e-07,0.00010889490866479528,0.00217151059769094,popruzhenko,-46.71000063419341,0.4828999936580658
2.365684110827715e-07,0.00010894186348172778,0.00217151059769094,popruzhenko,-46.6999989748001,0.4830000102519989
2.3667043080877193e-07,0.00010898884447556172,0.00217151059769094,popruzhenko,-46.69000029563903,0.4830999970436096
2.367724789564818e-07,0.00010903583855784636,0.00217151059769094,popruzhenko,-46.67999863624572,0.4832000136375427
2.368745697367558e-07,0.00010908285227280708,0.00217151059769094,popruzhenko,-46.66999995708465,0.48330000042915344
2.3697670314959396e-07,0.00010912988562044386,0.00217151059769094,popruzhenko,-46.66000127792358,0.48339998722076416
2.3707887919499626e-07,0.00010917693860075671,0.00217151059769094,popruzhenko,-46.649999618530266,0.48350000381469727
2.37181083662108e-07,0.00010922400466952027,0.00217151059769094,popruzhenko,-46.640000939369195,0.483599990606308
2.372833449726386e-07,0.00010927109691518527,0.00217151059769094,popruzhenko,-46.629999279975884,0.4837000072002411
2.373856347048786e-07,0.00010931820224930098,0.00217151059769094,popruzhenko,-46.62000060081481,0.4837999939918518
2.3748796706968278e-07,0.00010936532721609274,0.00217151059769094,popruzhenko,-46.6099989414215,0.4839000105857849
2.375903420670511e-07,0.0001094124718155606,0.00217151059769094,popruzhenko,-46.60000026226043,0.48399999737739563
