z_m,x_focus_cm,IR_max_z,delta_n_rot_max_z,delta_n_rot_applied_max_z,dphi_rot_max_abs_z,dphi_rot_applied_max_abs_z,alpha_R_raw_max_z,alpha_R_applied_max_z
1.0433499813079834,9.334998130798343,8.600775089455104e+16,1.978178261197172e-06,1.978178261197172e-06,0.0007770385127514601,0.0007770385127514601,0.005826123524457216,0.005826123524457216
1.0434000492095947,9.340004920959476,8.60272242762711e+16,1.9786261873377953e-06,1.9786261873377953e-06,0.0007772144745104015,0.0007772144745104015,0.0058260769583284855,0.0058260769583284855
1.0434499979019165,9.344999790191654,8.604678355733709e+16,1.979075932467822e-06,1.979075932467822e-06,0.000777391076553613,0.000777391076553613,0.005826025735586882,0.005826025735586882
1.0434999465942383,9.349994659423832,8.606647168742195e+16,1.979528860829305e-06,1.979528860829305e-06,0.0007775690173730254,0.0007775690173730254,0.005825972184538841,0.005825972184538841
1.0435500144958496,9.355001449584964,8.608629725646029e+16,1.9799847450485686e-06,1.9799847450485686e-06,0.0007777480641379952,0.0007777480641379952,0.005825914442539215,0.005825914442539215
1.0435999631881714,9.359996318817142,8.610629462419046e+16,1.9804447219939902e-06,1.9804447219939902e-06,0.0007779287407174706,0.0007779287407174706,0.005825852043926716,0.005825852043926716
1.0436500310897827,9.365003108978275,8.612649815035085e+16,1.980909473786596e-06,1.980909473786596e-06,0.0007781113381497562,0.0007781113381497562,0.005825789645314217,0.005825789645314217
1.0436999797821045,9.369997978210453,8.614683052553011e+16,1.981377181436983e-06,1.981377181436983e-06,0.0007782950415275991,0.0007782950415275991,0.0058257244527339935,0.0058257244527339935
1.0437500476837158,9.375004768371586,8.616731751953203e+16,1.9818482996925013e-06,1.9818482996925013e-06,0.000778480083681643,0.000778480083681643,0.005825657397508621,0.005825657397508621
1.0437999963760376,9.379999637603763,8.618800208202957e+16,1.9823239654215286e-06,1.9823239654215286e-06,0.0007786669302731752,0.0007786669302731752,0.005825586151331663,0.005825586151331663
1.0438499450683594,9.384994506835941,8.620881549354598e+16,1.982802814382012e-06,1.982802814382012e-06,0.0007788549992255867,0.0007788549992255867,0.005825511179864407,0.005825511179864407
1.0439000129699707,9.390001296997074,8.622980070375424e+16,1.983285528694978e-06,1.983285528694978e-06,0.0007790446397848427,0.0007790446397848427,0.005825432483106852,0.005825432483106852
1.0439499616622925,9.394996166229252,8.62508975831122e+16,1.983770744118374e-06,1.983770744118374e-06,0.0007792352698743343,0.0007792352698743343,0.00582535145804286,0.00582535145804286
1.0440000295639038,9.400002956390384,8.627207177188147e+16,1.984257551157498e-06,1.984257551157498e-06,0.0007794264820404351,0.0007794264820404351,0.005825268570333719,0.005825268570333719
1.0440499782562256,9.404997825622562,8.629333185999667e+16,1.984746631933376e-06,1.984746631933376e-06,0.0007796185673214495,0.0007796185673214495,0.005825181491672993,0.005825181491672993
1.044100046157837,9.410004615783695,8.631468643739238e+16,1.9852377590723336e-06,1.9852377590723336e-06,0.0007798115257173777,0.0007798115257173777,0.005825093947350979,0.005825093947350979
1.0441499948501587,9.414999485015873,8.633609255439565e+16,1.9857302504533436e-06,1.9857302504533436e-06,0.0007800049497745931,0.0007800049497745931,0.005825003143399954,0.005825003143399954
1.0441999435424805,9.41999435424805,8.635757598081024e+16,1.9862243334500818e-06,1.9862243334500818e-06,0.0007801990141160786,0.0007801990141160786,0.005824909079819918,0.005824909079819918
1.0442500114440918,9.425001144409183,8.637905940722483e+16,1.98671841644682e-06,1.98671841644682e-06,0.0007803930784575641,0.0007803930784575641,0.005824812687933445,0.005824812687933445
1.0442999601364136,9.429996013641361,8.64005771933778e+16,1.9872131815645844e-06,1.9872131815645844e-06,0.0007805874338373542,0.0007805874338373542,0.005824720486998558,0.005824720486998558
1.044350028038025,9.435002803802494,8.642217228894208e+16,1.987709993045428e-06,1.987709993045428e-06,0.000780782604124397,0.000780782604124397,0.005824629217386246,0.005824629217386246
1.0443999767303467,9.439997673034672,8.64438446939177e+16,1.9882083961419994e-06,1.9882083961419994e-06,0.000780978356488049,0.000780978356488049,0.005824535619467497,0.005824535619467497
1.044450044631958,9.445004463195804,8.646554286869709e+16,1.9887074813595973e-06,1.9887074813595973e-06,0.0007811743998900056,0.0007811743998900056,0.005824440624564886,0.005824440624564886
1.0444999933242798,9.449999332427982,8.648736130256077e+16,1.9892092950613005e-06,1.9892092950613005e-06,0.0007813715492375195,0.0007813715492375195,0.005824344698339701,0.005824344698339701
1.0445499420166016,9.45499420166016,8.650928281563955e+16,1.9897136098734336e-06,1.9897136098734336e-06,0.000781569629907608,0.000781569629907608,0.0058242445811629295,0.0058242445811629295
1.044600009918213,9.460000991821293,8.653131599786803e+16,1.990220198422321e-06,1.990220198422321e-06,0.0007817686419002712,0.0007817686419002712,0.005824142135679722,0.005824142135679722
1.0446499586105347,9.46499586105347,8.655352097878835e+16,1.990731107071042e-06,1.990731107071042e-06,0.0007819692837074399,0.0007819692837074399,0.005824035964906216,0.005824035964906216
1.044700026512146,9.470002651214603,8.657592352820429e+16,1.9912463358195964e-06,1.9912463358195964e-06,0.0007821717299520969,0.0007821717299520969,0.005823932588100433,0.005823932588100433
1.0447499752044678,9.474997520446781,8.659850646624666e+16,1.9917656572943088e-06,1.9917656572943088e-06,0.0007823756895959377,0.0007823756895959377,0.0058238268829882145,0.0058238268829882145
1.044800043106079,9.480004310607914,8.662134710232678e+16,1.9922908904845826e-06,1.9922908904845826e-06,0.000782582035753876,0.000782582035753876,0.0058237165212631226,0.0058237165212631226
1.0448499917984009,9.484999179840091,8.664444543644467e+16,1.9928222627640935e-06,1.9928222627640935e-06,0.0007827907102182508,0.0007827907102182508,0.0058236015029251575,0.0058236015029251575
1.0448999404907227,9.48999404907227,8.666779287866573e+16,1.9933593193854904e-06,1.9933593193854904e-06,0.0007830017129890621,0.0007830017129890621,0.005823483690619469,0.005823483690619469
1.044950008392334,9.495000839233402,8.66914495585321e+16,1.993903424590826e-06,1.993903424590826e-06,0.0007832153933122754,0.0007832153933122754,0.005823362618684769,0.005823362618684769
1.0449999570846558,9.49999570846558,8.671538970624e+16,1.994453896259074e-06,1.994453896259074e-06,0.0007834316347725689,0.0007834316347725689,0.0058232382871210575,0.0058232382871210575
1.045050024986267,9.505002498626713,8.673959614192026e+16,1.9950107343902346e-06,1.9950107343902346e-06,0.0007836503791622818,0.0007836503791622818,0.005823110695928335,0.005823110695928335
1.0450999736785889,9.50999736785889,8.676408604544205e+16,1.9955739389843075e-06,1.9955739389843075e-06,0.0007838715682737529,0.0007838715682737529,0.005822984967380762,0.005822984967380762
1.0451500415802002,9.515004158020023,8.678886800673997e+16,1.9961439647886436e-06,1.9961439647886436e-06,0.000784095493145287,0.000784095493145287,0.005822859238833189,0.005822859238833189
1.045199990272522,9.5199990272522,8.681388189627187e+16,1.996719220187515e-06,1.996719220187515e-06,0.0007843214552849531,0.0007843214552849531,0.005822734907269478,0.005822734907269478
1.0452500581741333,9.525005817413334,8.68390933542994e+16,1.9972992504335707e-06,1.9972992504335707e-06,0.0007845493382774293,0.0007845493382774293,0.0058226133696734905,0.0058226133696734905
1.045300006866455,9.530000686645511,8.686446802108416e+16,1.997882691284758e-06,1.997882691284758e-06,0.0007847785018384457,0.0007847785018384457,0.005822488572448492,0.005822488572448492
1.0453499555587769,9.534995555877689,8.688999730669158e+16,1.998469997488428e-06,1.998469997488428e-06,0.0007850091787986457,0.0007850091787986457,0.005822361912578344,0.005822361912578344
1.0454000234603882,9.540002346038822,8.691562967151411e+16,1.999059577428852e-06,1.999059577428852e-06,0.0007852407870814204,0.0007852407870814204,0.005822233390063047,0.005822233390063047
1.04544997215271,9.544997215271,8.694133934574797e+16,1.9996507489850046e-06,1.9996507489850046e-06,0.0007854729774408042,0.0007854729774408042,0.005822096951305866,0.005822096951305866
1.0455000400543213,9.550004005432132,8.696702325017805e+16,2.000241465793806e-06,2.000241465793806e-06,0.0007857049931772053,0.0007857049931772053,0.005821958649903536,0.005821958649903536
1.045549988746643,9.55499887466431,8.699266420493517e+16,2.000831273107906e-06,2.000831273107906e-06,0.0007859367178753018,0.0007859367178753018,0.005821817554533482,0.005821817554533482
1.0456000566482544,9.560005664825443,8.70182879798231e+16,2.0014206256746547e-06,2.0014206256746547e-06,0.0007861682097427547,0.0007861682097427547,0.00582167087122798,0.00582167087122798
1.0456500053405762,9.56500053405762,8.70437485459538e+16,2.0020063402625965e-06,2.0020063402625965e-06,0.0007863983046263456,0.0007863983046263456,0.005821523256599903,0.005821523256599903
1.045699954032898,9.569995403289798,8.706914039260774e+16,2.0025902358611347e-06,2.0025902358611347e-06,0.0007866276428103447,0.0007866276428103447,0.005821370054036379,0.005821370054036379
1.0457500219345093,9.575002193450931,8.709434326070067e+16,2.0031698113598395e-06,2.0031698113598395e-06,0.0007868552929721773,0.0007868552929721773,0.005821214988827705,0.005821214988827705
1.045799970626831,9.579997062683109,8.711935715023258e+16,2.0037452941323863e-06,2.0037452941323863e-06,0.0007870813715271652,0.0007870813715271652,0.005821064114570618,0.005821064114570618
1.0458500385284424,9.585003852844242,8.714419065113805e+16,2.0043164568050997e-06,2.0043164568050997e-06,0.0007873057038523257,0.0007873057038523257,0.0058209095150232315,0.0058209095150232315
1.0458999872207642,9.58999872207642,8.71688351734825e+16,2.0048832993779797e-06,2.0048832993779797e-06,0.0007875283481553197,0.0007875283481553197,0.0058207521215081215,0.0058207521215081215
1.0459500551223755,9.595005512237552,8.71933164870697e+16,2.005446276598377e-06,2.005446276598377e-06,0.0007877495372667909,0.0007877495372667909,0.005820591002702713,0.005820591002702713
1.0460000038146973,9.60000038146973,8.721762600196506e+16,2.006005388466292e-06,2.006005388466292e-06,0.0007879691547714174,0.0007879691547714174,0.005820427089929581,0.005820427089929581
1.046049952507019,9.604995250701908,8.724178089803776e+16,2.0065608623554e-06,2.0065608623554e-06,0.0007881873170845211,0.0007881873170845211,0.005820259917527437,0.005820259917527437
