z_m,x_focus_cm,IR_max_z,delta_n_rot_max_z,delta_n_rot_applied_max_z,dphi_rot_max_abs_z,dphi_rot_applied_max_abs_z,alpha_R_raw_max_z,alpha_R_applied_max_z
0.9469500184059143,-0.3049981594085649,3.169394150269256e+17,7.289606401172932e-06,7.289606401172932e-06,0.0028633945621550083,0.0028633945621550083,0.004348136018961668,0.004348136018961668
0.9470000267028809,-0.2999973297119096,3.1673971622753075e+17,7.285013452928979e-06,7.285013452928979e-06,0.0028615903574973345,0.0028615903574973345,0.00434662913903594,0.00434662913903594
0.9470499753952026,-0.2950024604797319,3.165401892268278e+17,7.280424597411184e-06,7.280424597411184e-06,0.0028597877826541662,0.0028597877826541662,0.0043451227247715,0.0043451227247715
0.9470999836921692,-0.2900016307830766,3.1634059350664806e+17,7.275833922903985e-06,7.275833922903985e-06,0.0028579847421497107,0.0028579847421497107,0.0043436139822006226,0.0043436139822006226
0.9471499919891357,-0.28500080108642134,3.1614110086568346e+17,7.27124552213354e-06,7.27124552213354e-06,0.0028561821673065424,0.0028561821673065424,0.004342104308307171,0.004342104308307171
0.9472000002861023,-0.27999997138976607,3.159416425844572e+17,7.266658030857798e-06,7.266658030857798e-06,0.002854380290955305,0.002854380290955305,0.004340592306107283,0.004340592306107283
0.9472500085830688,-0.2749991416931108,3.15742184303231e+17,7.262070084834704e-06,7.262070084834704e-06,0.002852578181773424,0.002852578181773424,0.00433907937258482,0.00433907937258482
0.9473000168800354,-0.2699983119964555,3.1554282910121984e+17,7.257485322043067e-06,7.257485322043067e-06,0.0028507772367447615,0.0028507772367447615,0.004337565507739782,0.004337565507739782
0.947350025177002,-0.26499748229980025,3.153437144173773e+17,7.252905561472289e-06,7.252905561472289e-06,0.002848978154361248,0.002848978154361248,0.004336053971201181,0.004336053971201181
0.9473999738693237,-0.2600026130676225,3.151444966543196e+17,7.248323527164757e-06,7.248323527164757e-06,0.0028471783734858036,0.0028471783734858036,0.00433454941958189,0.00433454941958189
