z_m,x_focus_cm,IR_max_z,delta_n_rot_max_z,delta_n_rot_applied_max_z,dphi_rot_max_abs_z,dphi_rot_applied_max_abs_z,alpha_R_raw_max_z,alpha_R_applied_max_z
1.1933499574661255,24.334995746612552,3.2325884522266624e+16,1.5547936271786966e-09,1.5547936271786966e-09,1.2214616162964376e-06,1.2214616162964376e-06,0.0015355615178123116,0.0015355615178123116
1.1934499740600586,24.344997406005863,3.2275021372063744e+16,1.5523095031610978e-09,1.5523095031610978e-09,1.219510181726946e-06,1.219510181726946e-06,0.0015342123806476593,0.0015342123806476593
1.1935499906539917,24.354999065399173,3.222413889450803e+16,1.5498307082140172e-09,1.5498307082140172e-09,1.2175627261967747e-06,1.2175627261967747e-06,0.001532864524051547,0.001532864524051547
1.1936500072479248,24.365000724792484,3.217326715437056e+16,1.5473616832295534e-09,1.5473616832295534e-09,1.2156231150584063e-06,1.2156231150584063e-06,0.0015315187629312277,0.0015315187629312277
1.193750023841858,24.375002384185795,3.2122453396291584e+16,1.5449034274084283e-09,1.5449034274084283e-09,1.2136918030591914e-06,1.2136918030591914e-06,0.0015301754465326667,0.0015301754465326667
1.193850040435791,24.385004043579105,3.2071727685042176e+16,1.5424559407506422e-09,1.5424559407506422e-09,1.2117691312596435e-06,1.2117691312596435e-06,0.0015288350405171514,0.0015288350405171514
1.1939500570297241,24.395005702972416,3.2021135117778944e+16,1.5400185571223801e-09,1.5400185571223801e-09,1.2098541901650606e-06,1.2098541901650606e-06,0.001527496729977429,0.001527496729977429
1.1940499544143677,24.40499544143677,3.1970677841985536e+16,1.5375940520812037e-09,1.5375940520812037e-09,1.2079495945727103e-06,1.2079495945727103e-06,0.0015261609805747867,0.0015261609805747867
1.1941499710083008,24.41499710083008,3.192039021740032e+16,1.5351784288242243e-09,1.5351784288242243e-09,1.2060518201906234e-06,1.2060518201906234e-06,0.001524827559478581,0.001524827559478581
1.1942499876022339,24.424998760223392,3.187023573680128e+16,1.5327692448607877e-09,1.5327692448607877e-09,1.2041590480293962e-06,1.2041590480293962e-06,0.0015234960010275245,0.0015234960010275245
1.194350004196167,24.435000419616703,3.182019077786829e+16,1.5303673883693136e-09,1.5303673883693136e-09,1.2022721875837306e-06,1.2022721875837306e-06,0.0015221661888062954,0.0015221661888062954
1.1944500207901,24.445002079010013,3.177020809596109e+16,1.5279693066361233e-09,1.5279693066361233e-09,1.2003882829958457e-06,1.2003882829958457e-06,0.0015208376571536064,0.0015208376571536064
1.1945500373840332,24.455003738403324,3.172025547882496e+16,1.5255758878396364e-09,1.5255758878396364e-09,1.1985079026999301e-06,1.1985079026999301e-06,0.0015195109881460667,0.0015195109881460667
1.1946500539779663,24.465005397796634,3.1670289976786944e+16,1.523182135976242e-09,1.523182135976242e-09,1.1966274087171769e-06,1.1966274087171769e-06,0.001518186996690929,0.001518186996690929
1.1947499513626099,24.47499513626099,3.162027937759232e+16,1.520787940023638e-09,1.520787940023638e-09,1.1947464599870727e-06,1.1947464599870727e-06,0.0015168646350502968,0.0015168646350502968
1.194849967956543,24.4849967956543,3.1570152814280704e+16,1.5183934110041264e-09,1.5183934110041264e-09,1.1928652838832932e-06,1.1928652838832932e-06,0.0015155441360548139,0.0015155441360548139
1.194949984550476,24.49499845504761,3.151992961420493e+16,1.5159975497169853e-09,1.5159975497169853e-09,1.190983084597974e-06,1.190983084597974e-06,0.001514227013103664,0.001514227013103664
1.1950500011444092,24.50500011444092,3.1469586155044864e+16,1.5135971365154433e-09,1.5135971365154433e-09,1.1890973610206856e-06,1.1890973610206856e-06,0.0015129115199670196,0.0015129115199670196
1.1951500177383423,24.515001773834232,3.141914391163699e+16,1.511192837533315e-09,1.511192837533315e-09,1.187208454211941e-06,1.187208454211941e-06,0.0015115978894755244,0.0015115978894755244
1.1952500343322754,24.525003433227543,3.1368620063850496e+16,1.5087839866367858e-09,1.5087839866367858e-09,1.1853161367980647e-06,1.1853161367980647e-06,0.0015102867037057877,0.0015102867037057877
1.1953500509262085,24.535005092620853,3.131807259374387e+16,1.5063703617812507e-09,1.5063703617812507e-09,1.1834199540317059e-06,1.1834199540317059e-06,0.001508977496996522,0.001508977496996522
1.195449948310852,24.54499483108521,3.1267570220793856e+16,1.5039500755875679e-09,1.5039500755875679e-09,1.1815185416708118e-06,1.1815185416708118e-06,0.0015076720155775547,0.0015076720155775547
1.1955499649047852,24.55499649047852,3.1217158042157056e+16,1.5015251264571816e-09,1.5015251264571816e-09,1.179613377644273e-06,1.179613377644273e-06,0.0015063692117109895,0.0015063692117109895
1.1956499814987183,24.56499814987183,3.116692625214669e+16,1.4990974017692338e-09,1.4990974017692338e-09,1.1777061672546552e-06,1.1777061672546552e-06,0.0015050687361508608,0.0015050687361508608
1.1957499980926514,24.57499980926514,3.111691780043571e+16,1.4966672345906318e-09,1.4966672345906318e-09,1.175797024188796e-06,1.175797024188796e-06,0.0015037704724818468,0.0015037704724818468
1.1958500146865845,24.58500146865845,3.106718422663168e+16,1.4942365123005175e-09,1.4942365123005175e-09,1.173887426375586e-06,1.173887426375586e-06,0.0015024744207039475,0.0015024744207039475
1.1959500312805176,24.59500312805176,3.101778136530944e+16,1.49180789943415e-09,1.49180789943415e-09,1.1719794201781042e-06,1.1719794201781042e-06,0.0015011811628937721,0.0015011811628937721
1.1960500478744507,24.605004787445072,3.096870921646899e+16,1.4893855038167203e-09,1.4893855038167203e-09,1.170076416201482e-06,1.170076416201482e-06,0.0014998912811279297,0.0014998912811279297
1.1961499452590942,24.614994525909427,3.091996563262669e+16,1.4869714348719754e-09,1.4869714348719754e-09,1.16817989237461e-06,1.16817989237461e-06,0.0014986034948378801,0.0014986034948378801
1.1962499618530273,24.624996185302738,3.087152484397875e+16,1.4845653595330077e-09,1.4845653595330077e-09,1.1662896213238128e-06,1.1662896213238128e-06,0.0014973183861002326,0.0014973183861002326
1.1963499784469604,24.63499784469605,3.082333531091763e+16,1.4821724958480331e-09,1.4821724958480331e-09,1.1644098094620858e-06,1.1644098094620858e-06,0.0014960349071770906,0.0014960349071770906
1.1964499950408936,24.64499950408936,3.0775356231254016e+16,1.4797921776832368e-09,1.4797921776832368e-09,1.162539774668403e-06,1.162539774668403e-06,0.0014947529416531324,0.0014947529416531324
1.1965500116348267,24.65500116348267,3.072751673802752e+16,1.4774262924177606e-09,1.4774262924177606e-09,1.1606811085584923e-06,1.1606811085584923e-06,0.0014934728387743235,0.0014934728387743235
1.1966500282287598,24.66500282287598,3.067977817653248e+16,1.4750726196055552e-09,1.4750726196055552e-09,1.158832105829788e-06,1.158832105829788e-06,0.001492193667218089,0.001492193667218089
1.1967500448226929,24.67500448226929,3.0632043910004736e+16,1.4727313812912257e-09,1.4727313812912257e-09,1.1569927664822899e-06,1.1569927664822899e-06,0.001490917056798935,0.001490917056798935
1.1968499422073364,24.684994220733646,3.058429890605875e+16,1.4703995798726055e-09,1.4703995798726055e-09,1.1551609304660815e-06,1.1551609304660815e-06,0.0014896411448717117,0.0014896411448717117
1.1969499588012695,24.694995880126957,3.053648518263603e+16,1.4680764381935774e-09,1.4680764381935774e-09,1.1533358019732987e-06,1.1533358019732987e-06,0.0014883673284202814,0.0014883673284202814
1.1970499753952026,24.704997539520267,3.0488602739736576e+16,1.4657587366073699e-09,1.4657587366073699e-09,1.1515149935803493e-06,1.1515149935803493e-06,0.0014870944432914257,0.0014870944432914257
1.1971499919891357,24.714999198913578,3.0440662314778624e+16,1.4634460310247732e-09,1.4634460310247732e-09,1.1496981642267201e-06,1.1496981642267201e-06,0.001485822955146432,0.001485822955146432
1.1972500085830688,24.72500085830689,3.0392663907762176e+16,1.4611339915759913e-09,1.4611339915759913e-09,1.1478817896204419e-06,1.1478817896204419e-06,0.0014845533296465874,0.0014845533296465874
1.197350025177002,24.7350025177002,3.0344656910811136e+16,1.4588237284840488e-09,1.4588237284840488e-09,1.1460667792562163e-06,1.1460667792562163e-06,0.0014832866145297885,0.0014832866145297885
1.197450041770935,24.74500417709351,3.0296649913860096e+16,1.4565154637935507e-09,1.4565154637935507e-09,1.1442533605077188e-06,1.1442533605077188e-06,0.0014820211799815297,0.0014820211799815297
1.1975500583648682,24.75500583648682,3.024868157161472e+16,1.454208975459892e-09,1.454208975459892e-09,1.142441306001274e-06,1.142441306001274e-06,0.001480757724493742,0.001480757724493742
